user_id,registration_date,country,platform,acquisition_channel
U002491,2026-06-03,CN,Android,TikTok
U002492,2026-02-26,PL,Android,Organic
U002493,2025-08-11,DE,Android,Organic
U002494,2025-11-11,CA,iOS,Organic
U002495,2026-04-09,FR,Android,App Store
U002496,2026-03-05,CN,Android,Referral
U002497,2025-07-23,KR,iOS,Organic
U002498,2025-07-13,ES,PC,Referral
U002499,2025-10-11,JP,Android,TikTok
U002500,2026-05-26,KR,Android,Google Ads
U002501,2025-10-21,CN,iOS,YouTube
U002502,2026-03-29,BR,iOS,Organic
U002503,2025-08-08,US,Android,Google Ads
U002504,2025-09-05,PL,iOS,Google Ads
U002505,2025-11-29,FR,Android,YouTube
U002506,2026-03-13,US,Android,Google Ads
U002507,2026-02-20,ES,PC,App Store
U002508,2025-07-14,KR,iOS,Organic
U002509,2025-07-24,PL,iOS,TikTok
U002510,2025-11-06,BR,iOS,TikTok
U002511,2026-06-10,JP,PC,TikTok
U002512,2025-08-06,US,Android,YouTube
U002513,2025-10-18,US,Android,TikTok
U002514,2026-03-18,FR,PC,TikTok
U002515,2025-10-29,PL,PC,App Store
U002516,2025-10-06,KR,iOS,Organic
U002517,2026-01-15,JP,Android,Google Ads
U002518,2025-08-29,US,Android,Organic
U002519,2025-09-03,KR,Android,YouTube
U002520,2025-07-19,KR,Android,Organic
U002521,2025-11-04,US,PC,Google Ads
U002522,2025-11-22,KR,iOS,Organic
U002523,2025-07-28,US,Android,Google Ads
U002524,2026-03-09,DE,Android,Google Ads
U002525,2026-02-13,DE,PC,Organic
U002526,2026-01-27,US,PC,Google Ads
U002527,2026-03-12,CN,Android,Organic
U002528,2026-02-12,DE,Android,Organic
U002529,2025-09-22,BR,Android,Google Ads
U002530,2026-01-11,JP,Android,Organic
U002531,2026-02-13,FR,iOS,Referral
U002532,2025-07-26,JP,PC,TikTok
U002533,2025-09-01,BR,PC,TikTok
U002534,2025-12-12,DE,PC,Google Ads
U002535,2025-07-13,JP,IOS,Referral
U002536,2025-11-17,CN,iOS,TikTok
U002537,2025-10-26,CA,Android,App Store
U002538,2026-05-11,US,PC,Google Ads
U002539,2025-11-09,US,Android,Organic
U002540,2025-08-30,CN,iOS,TikTok
U002541,2025-10-09,DE,Android,Google Ads
U002542,2025-07-21,CN,Android,Organic
U002543,2026-04-23,US,PC,TikTok
U002544,2025-09-22,GB,iOS,Organic
U002545,2025-11-22,ES,iOS,App Store
U002546,2025-07-18,CA,PC,Google Ads
U002547,2025-08-18,KR,iOS,Organic
U002548,2025-07-19,BR,iOS,Organic
U002549,2026-04-25,JP,Android,Organic
U002550,2025-08-04,CN,Android,Google Ads
U002551,2026-01-15,PL,Android,Google Ads
U002552,2026-01-28,US,Android,Organic
U002553,2026-02-16,US,PC,TikTok
U002554,2026-03-20,US,iOS,TikTok
U002555,2026-07-12,ES,Android,Organic
U002556,2025-07-18,PL,PC,Organic
U002557,2026-05-10,DE,iOS,TikTok
U002558,2025-08-29,DE,iOS,YouTube
U002559,2026-05-21,US,PC,Organic
U002560,2026-07-09,US,Android,Google Ads
U002561,2026-01-29,FR,iOS,Referral
U002562,2026-03-21,JP,PC,Google Ads
U002563,2025-12-18,KR,iOS,Referral
U002564,2025-11-07,US,Android,App Store
U002565,2025-07-18,CN,PC,Organic
U002566,2026-06-06,CN,Android,YouTube
U002567,2026-05-26,KR,Android,Organic
U002568,2025-11-29,CN,iOS,Google Ads
U002569,2025-08-05,BR,iOS,Organic
U002570,2026-04-13,CN,Pc,Google Ads
U002571,2025-08-18,GB,PC,Google Ads
U002572,2026-06-22,JP,iOS,Organic
U002573,2026-04-22,BR,Android,Referral
U002574,2026-04-15,IT,iOS,Google Ads
U002575,2026-03-15,PL,PC,Organic
U002576,2026-07-09,JP,iOS,Referral
U002577,2026-04-08,GB,PC,Organic
U002578,2026-03-06,JP,Android,Organic
U002579,2025-07-18,DE,Android,Organic
U002580,2026-03-29,GB,Android,Organic
U002581,2025-10-15,ES,PC,Google Ads
U002582,2026-01-27,JP,iOS,TikTok
U002583,2025-09-13,PL,Android,Organic
U002584,2026-05-06,KR,iOS,Organic
U002585,2026-03-09,BR,Android,Referral
U002586,2026-02-28,US,iOS,TikTok
U002587,2026-05-09,KR,Android,Organic
U002588,2025-08-29,US,PC,YouTube
U002589,2025-11-27,CN,iOS,Google Ads
U002590,2026-05-21,CN,Android,Organic
U002591,2025-12-23,US,PC,TikTok
U002592,2025-09-21,PL,Android,YouTube
U002593,2025-12-04,JP,PC,Referral
U002594,2025-07-19,GB,Android,Referral
U002595,2025-08-09,US,Android,YouTube
U002596,2025-11-06,KR,Android,Organic
U002597,2025-12-17,US,iOS,TikTok
U002598,2026-01-03,CN,Android,Organic
U002599,2025-12-28,PL,Android,Organic
U002600,2026-01-21,PL,Android,Google Ads
U002601,2025-08-15,PL,PC,Organic
U002602,2025-11-08,FR,iOS,YouTube
U002603,2025-11-15,US,Android,Referral
U002604,2025-09-26,GB,iOS,Organic
U002605,2025-07-25,KR,iOS,Referral
U002606,2025-07-19,JP,iOS,Google Ads
U002607,2025-08-25,FR,iOS,App Store
U002608,2026-03-16,DE,iOS,TikTok
U002609,2025-08-21,DE,PC,TikTok
U002610,2025-08-30,ES,iOS,TikTok
U002611,2025-08-02,JP,iOS,Organic
U002612,2026-05-08,US,Android,TikTok
U002613,2025-07-19,FR,iOS,YouTube
U002614,2025-08-26,CN,Android,Google Ads
U002615,2025-12-27,FR,Android,TikTok
U002616,2026-04-20,US,Android,Google Ads
U002617,2026-03-14,FR,iOS,App Store
U002618,2026-06-05,DE,Android,TikTok
U002619,2025-07-24,CN,iOS,Organic
U002620,2026-01-07,FR,Android,Organic
U002621,2026-06-21,US,PC,Organic
U002622,2026-03-24,PL,PC,TikTok
U002623,2025-10-01,CA,Android,Google Ads
U002624,2025-07-13,CN,Android,Organic
U002625,2026-06-25,ES,iOS,Google Ads
U002626,2026-04-19,BR,Android,Google Ads
U002627,2025-08-13,US,Android,TikTok
U002628,2025-08-22,US,PC,Organic
U002629,2025-08-26,US,iOS,YouTube
U002630,2025-08-09,FR,PC,Referral
U002631,2025-07-13,BR,iOS,Referral
U002632,2026-05-03,FR,PC,Organic
U002633,2026-03-07,KR,Android,TikTok
U002634,2025-12-05,PL,PC,Google Ads
U002635,2025-07-27,BR,Android,YouTube
U002636,2025-12-19,JP,Android,Referral
U002637,2026-05-13,BR,iOS,Organic
U002638,2025-10-01,CN,Android,App Store
U002639,2026-04-30,JP,PC,Google Ads
U002640,2025-10-12,BR,iOS,TikTok
U002641,2026-03-10,CN,Android,YouTube
U002642,2025-07-23,JP,iOS,Google Ads
U002643,2026-03-16,FR,PC,YouTube
U002644,2026-05-03,CN,Android,YouTube
U002645,2026-01-11,KR,Android,Organic
U002646,2025-11-02,BR,Android,Referral
U002647,2025-08-10,US,Android,Referral
U002648,2026-03-25,JP,iOS,Organic
U002649,2026-06-03,US,Android,Google Ads
U002650,2026-03-21,US,PC,Referral
U002651,2025-09-15,FR,PC,Referral
U002652,2025-09-02,FR,iOS,App Store
U002653,2025-08-09,IT,Android,App Store
U002654,2025-09-09,DE,Android,Organic
U002655,2025-08-31,US,PC,TikTok
U002656,2025-11-18,CA,iOS,Organic
U002657,2025-07-14,CN,iOS,TikTok
U002658,2026-06-01,US,Android,YouTube
U002659,2025-08-28,JP,PC,Google Ads
U002660,2025-07-20,GB,Android,Google Ads
U002661,2026-01-10,GB,iOS,Google Ads
U002662,2026-04-20,US,PC,Google Ads
U002663,2025-07-15,CN,Android,App Store
U002664,2026-06-14,JP,Android,Google Ads
U002665,2025-08-25,US,Android,YouTube
U002666,2025-11-17,US,PC,Referral
U002667,2025-12-29,PL,iOS,Referral
U002668,2025-12-10,US,iOS,Google Ads
U002669,2026-06-08,DE,Android,Google Ads
U002670,2026-07-01,CA,PC,Google Ads
U002671,2026-02-13,KR,iOS,Organic
U002672,2026-02-11,KR,Android,Referral
U002673,2026-04-18,ES,Android,TikTok
U002674,2026-01-16,IT,Android,Google Ads
U002675,2026-02-20,GB,Android,YouTube
U002676,2025-08-05,US,PC,Organic
U002677,2026-01-25,GB,iOS,Referral
U002678,2025-10-03,US,Android,Referral
U002679,2025-11-22,CA,iOS,TikTok
U002680,2025-10-26,GB,iOS,Google Ads
U002681,2026-01-30,US,Android,Organic
U002682,2025-09-14,CA,iOS,YouTube
U002683,2025-12-16,KR,Android,Google Ads
U002684,2026-07-04,US,Android,Referral
U002685,2025-09-03,BR,Android,Google Ads
U002686,2025-08-15,PL,iOS,TikTok
U002687,2025-07-13,CA,Android,Google Ads
U002688,2025-08-15,KR,Android,TikTok
U002689,2025-09-19,CN,Android,TikTok
U002690,2026-05-26,JP,Android,Google Ads
U002691,2026-04-10,KR,iOS,YouTube
U002692,2025-07-22,US,Android,Google Ads
U002693,2025-08-16,BR,iOS,Organic
U002694,2026-04-22,PL,Android,Google Ads
U002695,2026-06-13,KR,Android,App Store
U002696,2025-08-28,DE,Android,Referral
U002697,2026-05-25,JP,iOS,Google Ads
U002698,2026-07-05,KR,PC,Google Ads
U002699,2025-09-07,US,Android,Organic
U002700,2025-09-27,US,iOS,Referral
U002701,2025-12-21,KR,iOS,App Store
U002702,2026-06-22,PL,Android,Google Ads
U002703,2026-04-04,GB,Android,App Store
U002704,2025-07-22,US,PC,Organic
U002705,2026-03-24,JP,iOS,TikTok
U002706,2026-01-26,DE,iOS,Google Ads
U002707,2025-07-17,CN,iOS,App Store
U002708,2025-07-15,CN,Android,Organic
U002709,2025-09-29,CN,PC,TikTok
U002710,2025-09-02,FR,iOS,TikTok
U002711,2025-09-10,CN,iOS,TikTok
U002712,2025-12-28,KR,iOS,Organic
U002713,2026-02-02,BR,Android,Organic
U002714,2026-05-01,JP,iOS,Google Ads
U002715,2025-10-30,US,Android,Referral
U002716,2025-12-23,US,Android,App Store
U002717,2026-06-22,KR,iOS,TikTok
U002718,2025-11-12,CN,Android,YouTube
U002719,2026-05-25,PL,iOS,TikTok
U002720,2025-08-18,CN,Android,Organic
U002721,2025-10-20,JP,Android,Google Ads
U002722,2025-08-30,CN,iOS,Organic
U002723,2025-10-05,IT,Android,Google Ads
U002724,2026-05-07,CN,PC,Google Ads
U002725,2025-07-19,ES,IOS,Google Ads
U002726,2025-08-11,BR,Android,Referral
U002727,2025-07-28,CN,Android,Google Ads
U002728,2026-07-10,BR,Android,App Store
U002729,2025-12-02,FR,Android,Referral
U002730,2025-07-23,ES,iOS,App Store
U002731,2025-10-12,BR,Android,Referral
U002732,2026-04-23,GB,PC,Organic
U002733,2025-08-18,JP,PC,TikTok
U002734,2025-09-19,FR,iOS,TikTok
U002735,2025-09-19,KR,Android,YouTube
U002736,2026-03-09,CN,Android,YouTube
U002737,2026-01-02,PL,Android,Organic
U002738,2026-02-13,CN,Android,Organic
U002739,2026-02-12,BR,Android,Google Ads
U002740,2026-03-08,ES,Android,TikTok
U002741,2026-06-21,US,iOS,TikTok
U002742,2026-05-15,US,Android,Google Ads
U002743,2025-08-25,US,iOS,Organic
U002744,2025-12-21,JP,iOS,Google Ads
U002745,2025-10-28,CN,Android,TikTok
U002746,2025-09-06,US,iOS,App Store
U002747,2025-08-19,JP,PC,YouTube
U002748,2025-10-30,BR,iOS,Organic
U002749,2026-02-02,US,Android,TikTok
U002750,2025-10-06,FR,Android,Organic
U002751,2026-06-26,US,Android,Organic
U002752,2026-06-28,BR,iOS,Organic
U002753,2025-09-29,IT,iOS,YouTube
U002754,2026-03-02,KR,Android,Referral
U002755,2026-04-22,US,PC,Organic
U002756,2025-12-19,US,iOS,Organic
U002757,2025-07-15,BR,Android,Google Ads
U002758,2026-02-24,CA,Android,Google Ads
U002759,2025-07-23,KR,Android,Google Ads
U002760,2025-11-04,JP,Android,Google Ads
U002761,2025-09-02,PL,Android,Referral
U002762,2025-12-22,CA,Android,TikTok
U002763,2026-04-05,JP,Android,Google Ads
U002764,2025-12-07,PL,iOS,YouTube
U002765,2025-08-19,FR,PC,App Store
U002766,2026-04-20,GB,iOS,YouTube
U002767,2026-06-14,CN,PC,TikTok
U002768,2025-07-22,FR,iOS,Organic
U002769,2025-08-22,DE,iOS,TikTok
U002770,2026-03-24,US,Android,Organic
U002771,2025-09-24,CN,iOS,TikTok
U002772,2026-04-21,BR,iOS,Google Ads
U002773,2026-02-24,CA,PC,Organic
U002774,2025-07-22,ES,Android,Google Ads
U002775,2026-01-24,FR,Android,Organic
U002776,2026-05-05,US,iOS,Google Ads
U002777,2025-11-08,PL,iOS,YouTube
U002778,2025-09-03,KR,iOS,TikTok
U002779,2025-07-14,KR,iOS,YouTube
U002780,2026-03-08,US,Android,TikTok
U002781,2025-10-05,KR,iOS,TikTok
U002782,2025-08-04,CN,IOS,Google Ads
U002783,2025-09-28,US,PC,YouTube
U002784,2026-02-03,FR,Android,Google Ads
U002785,2025-08-14,JP,Android,Organic
U002786,2025-10-01,BR,Android,Referral
U002787,2026-05-27,US,PC,Organic
U002788,2026-02-17,JP,iOS,App Store
U002789,2026-05-07,ES,PC,Referral
U002790,2025-07-25,US,iOS,Google Ads
U002791,2026-05-31,FR,Android,TikTok
U002792,2025-12-31,ES,iOS,Google Ads
U002793,2026-04-09,GB,iOS,Organic
U002794,2025-07-15,IT,iOS,Organic
U002795,2026-07-05,US,Android,YouTube
U002796,2025-08-20,US,Android,Referral
U002797,2025-08-04,PL,Android,Organic
U002798,2026-06-10,CN,PC,Organic
U002799,2025-11-27,DE,PC,TikTok
U002800,2025-07-28,DE,Android,Referral
U002801,2025-12-20,PL,Android,Google Ads
U002802,2025-12-17,IT,iOS,Referral
U002803,2026-04-02,US,Android,YouTube
U002804,2025-08-16,US,PC,Organic
U002805,2025-10-23,IT,Android,TikTok
U002806,2025-12-19,BR,Android,Organic
U002807,2026-03-15,FR,Android,Organic
U002808,2025-09-08,KR,iOS,TikTok
U002809,2026-05-31,ES,Android,TikTok
U002810,2025-09-13,CN,PC,YouTube
U002811,2025-09-08,CN,PC,Organic
U002812,2026-07-04,CA,Android,Google Ads
U002813,2026-02-26,PL,Android,App Store
U002814,2025-07-18,US,iOS,TikTok
U002815,2026-06-10,CN,iOS,Google Ads
U002816,2025-07-14,US,Android,Google Ads
U002817,2025-08-30,KR,PC,TikTok
U002818,2025-08-27,US,iOS,Google Ads
U002819,2026-04-30,BR,Android,Referral
U002820,2025-08-29,CN,Andriod,Referral
U002821,2025-10-16,PL,iOS,Organic
U002822,2026-05-25,US,PC,Organic
U002823,2025-11-19,US,iOS,YouTube
U002824,2025-09-10,DE,iOS,Organic
U002825,2026-05-21,BR,Android,Google Ads
U002826,2025-10-02,BR,Android,Organic
U002827,2025-09-21,KR,Android,Organic
U002828,2025-12-21,BR,iOS,Google Ads
U002829,2025-09-05,BR,PC,Organic
U002830,2025-07-14,CA,Android,Google Ads
U002831,2026-01-27,FR,PC,Organic
U002832,2025-07-16,GB,Android,Google Ads
U002833,2026-06-03,PL,iOS,TikTok
U002834,2025-11-20,DE,Android,YouTube
U002835,2026-04-25,FR,Android,Organic
U002836,2025-09-20,US,iOS,TikTok
U002837,2025-09-07,PL,Android,Google Ads
U002838,2026-06-13,US,Android,YouTube
U002839,2026-01-01,DE,iOS,Organic
U002840,2025-08-16,US,iOS,TikTok
U002841,2025-07-27,CA,iOS,App Store
U002842,2025-07-13,GB,iOS,YouTube
U002843,2025-11-07,KR,Android,Google Ads
U002844,2026-06-07,JP,Android,TikTok
U002845,2026-02-18,JP,Android,YouTube
U002846,2025-10-25,US,iOS,Organic
U002847,2025-11-06,US,Android,Referral
U002848,2025-07-25,US,iOS,Organic
U002849,2025-09-07,CA,iOS,Organic
U002850,2025-07-24,GB,PC,Organic
U002851,2025-08-29,US,Android,Google Ads
U002852,2026-05-05,DE,Android,App Store
U002853,2025-09-02,CN,Android,Organic
U002854,2026-01-18,IT,iOS,App Store
U002855,2025-10-12,KR,Android,Organic
U002856,2025-07-23,GB,Android,Referral
U002857,2025-08-01,US,PC,Google Ads
U002858,2026-06-09,CN,Android,YouTube
U002859,2026-04-28,CN,Android,Organic
U002860,2025-11-22,PL,iOS,App Store
U002861,2025-08-13,CN,iOS,Google Ads
U002862,2026-07-08,CN,Android,YouTube
U002863,2026-01-07,US,Android,TikTok
U002864,2026-01-07,US,Pc,Organic
U002865,2026-05-09,CN,Android,Organic
U002866,2025-08-13,PL,Android,App Store
U002867,2025-10-19,FR,PC,YouTube
U002868,2025-08-15,ES,PC,Organic
U002869,2025-11-12,PL,iOS,TikTok
U002870,2025-08-23,JP,Android,Google Ads
U002871,2026-01-21,CN,PC,Organic
U002872,2025-09-01,KR,iOS,Organic
U002873,2026-03-11,JP,Android,Organic
U002874,2025-09-18,CA,PC,Referral
U002875,2026-06-18,ES,iOS,YouTube
U002876,2026-04-15,KR,iOS,App Store
U002877,2026-01-21,CA,iOS,YouTube
U002878,2025-07-13,CN,iOS,App Store
U002879,2026-01-20,PL,PC,Organic
U002880,2026-06-16,KR,Android,Organic
U002881,2026-03-18,KR,Android,YouTube
U002882,2026-03-13,CN,iOS,YouTube
U002883,2025-07-18,DE,Android,Google Ads
U002884,2025-09-24,ES,iOS,Organic
U002885,2026-05-31,US,Android,Organic
U002886,2026-01-30,CN,Android,YouTube
U002887,2025-12-06,JP,iOS,Google Ads
U002888,2026-06-30,JP,PC,Google Ads
U002889,2025-07-17,KR,Android,Referral
U002890,2025-08-20,IT,Android,Referral
U002891,2026-06-22,DE,PC,Organic
U002892,2025-10-29,JP,Android,Google Ads
U002893,2026-02-12,KR,Android,Organic
U002894,2026-01-29,US,Android,Organic
U002895,2026-06-16,CN,Android,Organic
U002896,2026-04-24,DE,Android,YouTube
U002897,2026-02-03,FR,iOS,Google Ads
U002898,2026-03-21,KR,iOS,Organic
U002899,2026-04-11,PL,Android,TikTok
U002900,2026-01-31,ES,iOS,Google Ads
U002901,2026-01-26,CN,Android,Referral
U002902,2026-04-12,JP,Android,Organic
U002903,2026-06-26,DE,iOS,YouTube
U002904,2026-01-12,DE,iOS,Organic
U002905,2025-08-28,PL,Android,Google Ads
U002906,2026-05-23,BR,iOS,YouTube
U002907,2025-08-31,BR,Android,Organic
U002908,2026-02-17,DE,iOS,App Store
U002909,2025-08-06,DE,Android,Organic
U002910,2025-11-09,CN,Android,Organic
U002911,2025-09-10,JP,Android,Organic
U002912,2026-05-12,JP,iOS,Organic
U002913,2026-06-26,PL,Android,Organic
U002914,2026-06-20,US,Android,TikTok
U002915,2025-09-29,JP,Android,Google Ads
U002916,2026-02-19,JP,PC,Referral
U002917,2026-05-31,GB,Android,App Store
U002918,2026-03-07,BR,Android,Organic
U002919,2026-03-07,FR,PC,YouTube
U002920,2025-08-21,GB,iOS,Organic
U002921,2025-10-02,PL,PC,TikTok
U002922,2026-04-24,JP,PC,Google Ads
U002923,2025-12-07,BR,iOS,Google Ads
U002924,2025-10-23,ES,Android,YouTube
U002925,2025-11-22,US,Android,App Store
U002926,2025-09-23,KR,Android,Organic
U002927,2025-07-16,DE,Android,Google Ads
U002928,2025-12-08,JP,Android,App Store
U002929,2026-03-31,FR,PC,TikTok
U002930,2025-07-15,CN,Android,Organic
U002931,2026-02-22,KR,iOS,Google Ads
U002932,2025-12-23,BR,Android,Organic
U002933,2025-12-12,CA,Android,TikTok
U002934,2025-10-22,US,Android,Google Ads
U002935,2025-09-04,IT,Android,TikTok
U002936,2025-09-11,FR,Android,YouTube
U002937,2026-02-20,JP,iOS,Google Ads
U002938,2025-08-09,KR,iOS,Organic
U002939,2025-09-13,US,iOS,Organic
U002940,2025-09-05,GB,iOS,Google Ads
U002941,2025-10-07,KR,iOS,TikTok
U002942,2026-06-11,KR,iOS,Google Ads
U002943,2025-08-06,CA,iOS,App Store
U002944,2025-07-28,GB,iOS,Organic
U002945,2026-01-08,JP,iOS,Organic
U002946,2025-12-20,PL,Android,Organic
U002947,2025-12-05,GB,PC,Google Ads
U002948,2026-03-17,CN,Android,Google Ads
U002949,2025-11-25,CN,Android,YouTube
U002950,2026-02-28,DE,Android,YouTube
U002951,2026-05-15,CN,iOS,Google Ads
U002952,2026-03-28,PL,Android,TikTok
U002953,2026-03-16,CN,PC,TikTok
U002954,2025-07-19,US,iOS,Google Ads
U002955,2025-12-25,DE,Android,Google Ads
U002956,2025-08-21,BR,iOS,TikTok
U002957,2026-01-28,,iOS,TikTok
U002958,2026-02-05,FR,Android,Organic
U002959,2026-01-06,DE,Android,Organic
U002960,2025-10-30,BR,iOS,Organic
U002961,2025-07-18,DE,iOS,Google Ads
U002962,2025-11-25,JP,PC,Organic
U002963,2025-10-05,JP,Android,YouTube
U002964,2025-11-05,ES,PC,YouTube
U002965,2025-08-17,PL,iOS,Google Ads
U002966,2026-04-20,KR,Android,Google Ads
U002967,2026-01-15,PL,iOS,TikTok
U002968,2025-11-01,US,iOS,Organic
U002969,2025-07-22,CN,iOS,YouTube
U002970,2025-07-25,CA,PC,YouTube
U002971,2026-04-06,DE,iOS,App Store
U002972,2025-10-16,DE,Android,YouTube
U002973,2025-08-14,DE,iOS,Referral
U002974,2026-01-24,PL,Android,YouTube
U002975,2026-06-02,CN,iOS,TikTok
U002976,2026-06-15,DE,Android,TikTok
U002977,2025-09-01,KR,Android,Google Ads
U002978,2025-10-28,PL,Android,YouTube
U002979,2026-01-14,US,Android,Organic
U002980,2026-01-29,KR,Android,TikTok
U002981,2026-01-29,US,Android,Referral
U002982,2026-06-14,KR,PC,Organic
U002983,2025-12-30,US,Android,Google Ads
U002984,2026-06-12,US,iOS,Referral
U002985,2025-09-26,CN,Android,Google Ads
U002986,2025-11-30,DE,iOS,Google Ads
U002987,2025-11-04,IT,iOS,TikTok
U002988,2026-06-24,PL,Android,Organic
U002989,2025-10-06,FR,PC,Organic
U002990,2025-12-19,PL,iOS,Google Ads
U002991,2025-08-07,GB,iOS,Organic
U002992,2025-07-14,KR,iOS,Google Ads
U002993,2025-08-06,CN,iOS,Referral
U002994,2026-01-16,ES,Android,Organic
U002995,2025-09-24,JP,Android,Organic
U002996,2025-09-11,CN,Android,Referral
U002997,2026-02-12,CN,Android,Google Ads
U002998,2025-08-30,PL,iOS,Organic
U002999,2026-01-02,US,Android,TikTok
U003000,2025-10-27,DE,iOS,Referral
U003001,2026-06-16,US,iOS,Referral
U003002,2025-09-04,PL,Android,Google Ads
U003003,2026-04-17,CN,Android,Google Ads
U003004,2025-08-08,GB,Android,Google Ads
U003005,2026-02-15,BR,iOS,YouTube
U003006,2026-03-10,CN,iOS,Google Ads
U003007,2025-07-22,CN,PC,Organic
U003008,2026-03-07,CN,iOS,TikTok
U003009,2025-11-04,FR,PC,Google Ads
U003010,2025-11-26,DE,PC,Organic
U003011,2025-11-11,CN,PC,App Store
U003012,2026-04-29,JP,iOS,Google Ads
U003013,2026-01-15,CA,PC,YouTube
U003014,2026-04-27,DE,iOS,Google Ads
U003015,2025-08-28,JP,Android,Organic
U003016,2026-06-14,CN,Android,Google Ads
U003017,2025-07-30,IT,Android,Google Ads
U003018,2025-11-15,JP,Android,TikTok
U003019,2026-03-16,KR,iOS,YouTube
U003020,2026-04-04,FR,Android,TikTok
U003021,2025-09-30,BR,Android,TikTok
U003022,2025-11-09,JP,Android,TikTok
U003023,2026-05-19,US,Android,Google Ads
U003024,2026-07-10,IT,iOS,Organic
U003025,2025-07-30,CN,Android,Organic
U003026,2026-03-08,CN,PC,Organic
U003027,2025-07-14,DE,Android,Organic
U003028,2025-10-27,KR,Android,TikTok
U003029,2025-09-23,CN,Android,Organic
U003030,2026-03-26,CN,Android,Google Ads
U003031,2025-09-18,KR,iOS,Organic
U003032,2026-04-10,DE,PC,Google Ads
U003033,2025-08-26,FR,PC,Referral
U003034,2025-09-12,FR,iOS,TikTok
U003035,2025-12-01,KR,Android,Google Ads
U003036,2025-11-30,CN,iOS,Google Ads
U003037,2026-06-07,ES,iOS,Google Ads
U003038,2026-02-03,PL,PC,YouTube
U003039,2025-11-16,KR,Android,TikTok
U003040,2026-05-07,KR,Android,App Store
U003041,2025-10-28,PL,iOS,TikTok
U003042,2025-07-14,CN,iOS,Organic
U003043,2026-04-30,CN,iOS,TikTok
U003044,2026-01-13,ES,Android,Organic
U003045,2025-12-28,DE,iOS,Referral
U003046,2025-10-20,ES,iOS,Organic
U003047,2026-05-03,DE,Android,Organic
U003048,2025-08-09,BR,Android,Organic
U003049,2026-04-09,KR,Android,YouTube
U003050,2026-03-03,PL,iOS,Referral
U003051,2025-08-12,CA,iOS,Referral
U003052,2025-11-30,KR,PC,TikTok
U003053,2026-06-01,IT,Android,Referral
U003054,2025-07-22,DE,iOS,App Store
U003055,2026-04-16,DE,Android,Organic
U003056,2025-07-14,ES,iOS,Google Ads
U003057,2025-07-19,US,iOS,YouTube
U003058,2025-07-20,ES,Android,Referral
U003059,2026-04-15,FR,iOS,Organic
U003060,2026-02-06,US,iOS,Referral
U003061,2025-12-30,JP,Android,App Store
U003062,2026-05-19,US,PC,Organic
U003063,2025-07-18,KR,Android,Organic
U003064,2025-08-23,CN,Android,Organic
U003065,2025-11-26,CA,iOS,App Store
U003066,2026-03-29,KR,iOS,App Store
U003067,2026-05-16,GB,Android,Google Ads
U003068,2025-10-20,KR,Android,App Store
U003069,2026-05-16,BR,iOS,YouTube
U003070,2025-08-28,KR,Android,Organic
U003071,2026-01-27,CN,PC,Google Ads
U003072,2025-07-19,JP,Android,TikTok
U003073,2025-11-20,US,Android,Google Ads
U003074,2025-07-25,US,Android,Google Ads
U003075,2025-08-26,US,PC,App Store
U003076,2025-08-31,US,PC,YouTube
U003077,2026-02-04,BR,PC,App Store
U003078,2025-07-26,US,iOS,Organic
U003079,2026-04-13,PL,Android,YouTube
U003080,2025-10-31,KR,Android,Referral
U003081,2026-07-08,US,Android,Google Ads
U003082,2025-11-04,BR,iOS,TikTok
U003083,2025-10-29,CN,iOS,Google Ads
U003084,2025-11-02,US,PC,Google Ads
U003085,2025-11-22,US,Android,TikTok
U003086,2026-03-20,JP,Android,Google Ads
U003087,2025-08-27,FR,Android,Organic
U003088,2026-04-24,US,Android,Google Ads
U003089,2026-02-19,CN,iOS,Organic
U003090,2026-02-08,JP,iOS,Google Ads
U003091,2026-03-02,CN,iOS,Google Ads
U003092,2025-09-14,KR,iOS,Google Ads
U003093,2026-04-26,BR,iOS,Organic
U003094,2025-12-25,JP,Android,YouTube
U003095,2026-03-25,IT,Android,Referral
U003096,2026-01-06,GB,PC,YouTube
U003097,2025-07-21,DE,iOS,Organic
U003098,2025-08-09,GB,Android,App Store
U003099,2025-10-30,KR,Android,YouTube
U003100,2026-03-29,JP,iOS,YouTube
U003101,2025-09-24,US,iOS,Organic
U003102,2025-08-03,CN,Android,TikTok
U003103,2025-08-30,US,PC,YouTube
U003104,2025-12-25,BR,Android,YouTube
U003105,2025-08-23,GB,Android,Google Ads
U003106,2025-12-22,US,Android,App Store
U003107,2026-04-18,CN,Android,TikTok
U003108,2026-02-07,KR,iOS,Referral
U003109,2026-04-08,BR,Android,Google Ads
U003110,2025-10-10,CN,Android,Organic
U003111,2026-05-05,PL,Android,YouTube
U003112,2025-09-26,GB,iOS,Organic
U003113,2026-01-14,CN,iOS,Organic
U003114,2026-02-12,DE,Android,Organic
U003115,2025-12-17,KR,iOS,Organic
U003116,2026-05-18,KR,Android,Google Ads
U003117,2025-08-09,ES,PC,Organic
U003118,2026-03-04,IT,iOS,Referral
U003119,2026-05-02,US,iOS,TikTok
U003120,2026-03-01,JP,Android,Organic
U003121,2026-04-13,ES,iOS,Google Ads
U003122,2025-08-28,CN,iOS,YouTube
U003123,2025-07-20,CN,iOS,Referral
U003124,2025-10-30,JP,PC,Organic
U003125,2025-12-09,JP,Android,YouTube
U003126,2025-08-15,BR,Android,Organic
